date,mkt_rf,smb,hml,umd,rf
1952-10-01,-0.0066,-0.0105,-0.0046,0.0282,0.0014000000000000002
1952-11-01,0.0594,-0.0072,0.0097,0.0048,0.001
1952-12-01,0.029300000000000003,-0.0148,0.0019,0.0159,0.0016
1953-01-01,-0.0034000000000000002,0.0361,0.0132,0.0070999999999999995,0.0016
1953-02-01,-0.0027,0.0215,-9e-4,0.0088,0.0014000000000000002
1953-03-01,-0.0143,-0.0022,-0.0085,7.000000000000001e-4,0.0018
1953-04-01,-0.028300000000000002,0.003,0.015700000000000002,0.0191,0.0016
1953-05-01,0.0052,-7.000000000000001e-4,0.0023,0.009399999999999999,0.0017000000000000001
1953-06-01,-0.0189,-0.0187,-0.004699999999999999,0,0.0018
1953-07-01,0.024,-0.01,-0.0022,-0.0025,0.0015
1953-08-01,-0.0452,0.0029,-0.0353,0.0212,0.0017000000000000001
1953-09-01,0.002,-0.0084,-0.024399999999999998,0.0285,0.0016
1953-10-01,0.046,-0.013500000000000002,-0.0025,0.0021,0.0013
1953-11-01,0.028300000000000002,-0.013000000000000001,-0.0015,0.019,8e-4
1953-12-01,3e-4,-0.0085,-0.028399999999999998,0.0521,0.0013
1954-01-01,0.0513,0.0048,0.0344,-0.0583,0.0011
1954-02-01,0.0167,-0.0019,-0.0029,0.0104,7.000000000000001e-4
1954-03-01,0.0365,-0.0054,-0.015,0.0204,8e-4
1954-04-01,0.042699999999999995,-0.0344,-0.0034000000000000002,0.049699999999999994,9e-4
1954-05-01,0.030899999999999997,0.0040999999999999995,0.0245,-0.019,5e-4
1954-06-01,0.010700000000000001,0.0038,1e-4,0.0351,6e-4
1954-07-01,0.0499,0.0106,0.041299999999999996,0.0048,5e-4
1954-08-01,-0.023399999999999997,0.0269,-0.0138,-0.0066,5e-4
1954-09-01,0.0639,-0.0253,0.0068000000000000005,0.015600000000000001,9e-4
1954-10-01,-0.0167,0.0062,0.0067,0.0095,7.000000000000001e-4
1954-11-01,0.09380000000000001,-0.0262,0.044000000000000004,0.019,6e-4
1954-12-01,0.0548,0.0212,0.056600000000000004,-0.013300000000000001,8e-4
1955-01-01,0.006,0.0036,0.021400000000000002,0.013600000000000001,8e-4
1955-02-01,0.0302,0.0159,0.0058,0.0109,9e-4
1955-03-01,-0.0016,-0.0074,0.0197,0.0104,0.001
1955-04-01,0.0311,-0.016200000000000003,0.0068000000000000005,7.000000000000001e-4,0.001
1955-05-01,0.009300000000000001,-0.0028000000000000004,-0.0096,0.0051,0.0014000000000000002
1955-06-01,0.0655,-0.04650000000000001,0.0184,0.0462,0.001
1955-07-01,0.019,-0.011699999999999999,0.0034999999999999996,-0.0121,0.001
1955-08-01,0.0021,-0.0044,0.0072,0.0179,0.0016
1955-09-01,-0.0036,0.0034999999999999996,-0.009899999999999999,0.0182,0.0016
1955-10-01,-0.0268,0.0148,-0.0015,-0.006,0.0018
1955-11-01,0.0703,-0.0222,0.0033,0.027000000000000003,0.0017000000000000001
1955-12-01,0.0149,0.0216,-0.023,-0.013500000000000002,0.0018
1956-01-01,-0.030299999999999997,0.0037,0.0095,-0.013999999999999999,0.0022
1956-02-01,0.0377,-0.0098,-0.0043,0.0196,0.0019
1956-03-01,0.0664,-0.0209,-0.0046,0.036000000000000004,0.0015
1956-04-01,0.0028000000000000004,1e-4,-0.0024,0.0258,0.0019
1956-05-01,-0.052000000000000005,0.014499999999999999,-0.0131,-0.0161,0.0023
1956-06-01,0.0348,-0.0148,-0.0113,0.0273,0.002
1956-07-01,0.0484,-0.0166,-4e-4,0.025,0.0022
1956-08-01,-0.0318,0.0189,-0.0074,-0.0069,0.0017000000000000001
1956-09-01,-0.051399999999999994,0.015700000000000002,0.0176,-0.0075,0.0018
1956-10-01,0.0052,-0.001,-6e-4,0.024300000000000002,0.0025
1956-11-01,0.0036,-0.0021,0.0178,0.0341,0.002
1956-12-01,0.0316,-1e-4,-0.0215,0.0382,0.0024
1957-01-01,-0.0358,0.0337,0.0281,-0.030899999999999997,0.0027
1957-02-01,-0.0206,-0.0072,-0.0072,0.0032,0.0024
1957-03-01,0.0213,0.0026,-0.0048,-0.0018,0.0023
1957-04-01,0.0426,-0.0159,-0.014499999999999999,0.01,0.0025
1957-05-01,0.0345,-0.0105,-0.021,0.0048,0.0026
1957-06-01,-0.0074,0.0054,1e-4,0.0079,0.0024
1957-07-01,0.0066,-0.0076,0.0043,-7.000000000000001e-4,0.003
1957-08-01,-0.051100000000000007,5e-4,-0.0040999999999999995,0.004699999999999999,0.0025
1957-09-01,-0.059800000000000006,8e-4,0.0092,0.0053,0.0026
1957-10-01,-0.0432,-0.0252,-0.018000000000000002,0.0195,0.0029
1957-11-01,0.023,0.004,-0.0287,0.0127,0.0028000000000000004
1957-12-01,-0.0391,-0.0098,-0.016200000000000003,0.0782,0.0024
1958-01-01,0.0466,0.043899999999999995,0.04190000000000001,-0.0762,0.0028000000000000004
1958-02-01,-0.0152,0.006500000000000001,0.0033,0.0373,0.0012
1958-03-01,0.0327,0.006500000000000001,-0.0097,-0.018799999999999997,9e-4
1958-04-01,0.030899999999999997,-0.0062,0.0161,0.0184,8e-4
1958-05-01,0.0231,0.0216,-0.0026,-0.018000000000000002,0.0011
1958-06-01,0.029300000000000003,-0.0019,0.004,-0.0088,3e-4
1958-07-01,0.043899999999999995,0.004699999999999999,0.030600000000000002,-0.037000000000000005,7.000000000000001e-4
1958-08-01,0.0191,0.0118,0.0036,0.0021,4e-4
1958-09-01,0.0466,0.0012,0.0285,-0.011000000000000001,0.0019
1958-10-01,0.0253,0.0109,-0.0118,0.0315,0.0018
1958-11-01,0.0301,0.0197,-0.0118,0.0158,0.0011
1958-12-01,0.051500000000000004,-0.0203,3e-4,-0.0063,0.0022
1959-01-01,0.0070999999999999995,0.0302,0.0291,-0.0026,0.0021
1959-02-01,0.0095,0.0146,0.0116,0.0345,0.0019
1959-03-01,0.0028000000000000004,0.0149,-0.0034000000000000002,0.0016,0.0022
1959-04-01,0.0366,-0.006,-0.0123,0.0317,0.002
1959-05-01,0.0173,-0.0216,0.0179,0.0149,0.0022
1959-06-01,-0.0025,0.0067,0.0131,0.028999999999999998,0.0025
1959-07-01,0.0317,-0.003,0.0023,-0.003,0.0025
1959-08-01,-0.0139,-0.0076,0.0044,-0.01,0.0019
1959-09-01,-0.048,-9e-4,0.0055000000000000005,0.009300000000000001,0.0031
1959-10-01,0.0128,0.0144,-0.021,0.0371,0.003
1959-11-01,0.016,0.0123,-0.0321,0.0223,0.0026
1959-12-01,0.0245,-0.0058,-7.000000000000001e-4,0.0103,0.0034000000000000002
1960-01-01,-0.0698,0.0209,0.0278,-0.0354,0.0033
1960-02-01,0.011699999999999999,0.0051,-0.019299999999999998,0.0392,0.0029
1960-03-01,-0.0163,-0.0049,-0.0294,0.0138,0.0034999999999999996
1960-04-01,-0.0171,0.0032,-0.022799999999999997,0.028399999999999998,0.0019
1960-05-01,0.031200000000000002,0.0121,-0.037000000000000005,0.0479,0.0027
1960-06-01,0.0208,-0.0021,-0.0034000000000000002,0.0086,0.0024
1960-07-01,-0.023700000000000002,-0.0051,0.019799999999999998,-0.008100000000000001,0.0013
1960-08-01,0.0301,0.0087,-0.0018,0.0191,0.0017000000000000001
1960-09-01,-0.0599,-0.0111,0.016200000000000003,0.0032,0.0016
1960-10-01,-0.0070999999999999995,-0.0408,0.028300000000000002,0.0125,0.0022
1960-11-01,0.046900000000000004,0.004,-0.024300000000000002,0.0378,0.0013
1960-12-01,0.0471,-0.0155,-0.008100000000000001,0.0141,0.0016
1961-01-01,0.062,0.0064,0.037200000000000004,-0.04,0.0019
1961-02-01,0.035699999999999996,0.0393,-0.0066,0.0098,0.0014000000000000002
1961-03-01,0.028900000000000002,0.033,-0.0073,0.0454,0.002
1961-04-01,0.0029,7.000000000000001e-4,0.0212,0.036000000000000004,0.0017000000000000001
1961-05-01,0.024,0.020099999999999996,0.0037,-0.015700000000000002,0.0018
1961-06-01,-0.0308,-0.024900000000000002,-0.0014000000000000002,0.0033,0.002
1961-07-01,0.028300000000000002,-0.019,-9e-4,0.0027,0.0018
1961-08-01,0.025699999999999997,-0.0175,-0.0028000000000000004,0.0159,0.0014000000000000002
1961-09-01,-0.0215,-0.010700000000000001,-0.0060999999999999995,0.008199999999999999,0.0017000000000000001
1961-10-01,0.025699999999999997,-0.0165,0.0015,0.0311,0.0019
1961-11-01,0.044500000000000005,0.0126,-0.0123,0.013500000000000002,0.0015
1961-12-01,-0.0018,-0.0085,0.0179,-0.022099999999999998,0.0019
1962-01-01,-0.0387,0.0177,0.0513,-0.0203,0.0024
1962-02-01,0.0181,-0.0115,0.008199999999999999,-0.0101,0.002
1962-03-01,-0.0068000000000000005,0.0052,-0.0138,0.0184,0.002
1962-04-01,-0.0659,-0.006999999999999999,3e-4,0.0291,0.0022
1962-05-01,-0.08650000000000001,-0.0334,0.0277,0.0040999999999999995,0.0024
1962-06-01,-0.08470000000000001,-0.0059,0.0255,0.0646,0.002
1962-07-01,0.06280000000000001,0.0152,-0.0341,0.0052,0.0027
1962-08-01,0.0213,0.012199999999999999,-0.012,-0.006,0.0023
1962-09-01,-0.052199999999999996,-0.0242,0.0128,0.0395,0.0021
1962-10-01,-5e-4,-0.0397,0.013000000000000001,0.0076,0.0025
1962-11-01,0.10869999999999999,0.026099999999999998,0.0095,-0.0716,0.002
1962-12-01,0.0101,-0.038,0.0036,0.058899999999999994,0.0023
1963-01-01,0.0493,0.0308,0.022099999999999998,-0.021099999999999997,0.0025
1963-02-01,-0.023799999999999998,0.0048,0.0218,0.0253,0.0023
1963-03-01,0.0308,-0.0259,0.0206,0.016200000000000003,0.0023
1963-04-01,0.0451,-0.0134,0.01,-9e-4,0.0025
1963-05-01,0.0176,0.0113,0.0254,0.0033,0.0024
1963-06-01,-0.02,-0.0027,0.0075,0.0121,0.0023
1963-07-01,-0.0039000000000000003,-0.0045000000000000005,-0.0097,0.009000000000000001,0.0027
1963-08-01,0.0507,-0.0098,0.018000000000000002,0.0101,0.0025
1963-09-01,-0.015700000000000002,-0.0033,0.0013,0.0019,0.0027
1963-10-01,0.0253,-0.0058,-0.001,0.031200000000000002,0.0029
1963-11-01,-0.0085,-0.011699999999999999,0.0175,-0.0074,0.0027
1963-12-01,0.0183,-0.0216,-2e-4,0.0175,0.0029
1964-01-01,0.022400000000000003,-0.0011,0.0148,0.0086,0.003
1964-02-01,0.0154,0.0011,0.0281,0.0026,0.0026
1964-03-01,0.0141,0.0087,0.034,0.0075,0.0031
1964-04-01,0.001,-0.013500000000000002,-0.0067,-0.0058,0.0029
1964-05-01,0.014199999999999999,-0.0086,0.018600000000000002,0.025699999999999997,0.0026
1964-06-01,0.0127,-0.0012,0.0062,0.0046,0.003
1964-07-01,0.0174,0.0024,0.0075,-0.0034999999999999996,0.003
1964-08-01,-0.0144,0.0016,8e-4,-0.0022,0.0028000000000000004
1964-09-01,0.0269,-0.0054,0.017,-0.0040999999999999995,0.0028000000000000004
1964-10-01,0.0059,0.0042,0.011699999999999999,8e-4,0.0029
1964-11-01,0,0.0069,-0.0196,0.0103,0.0029
1964-12-01,3e-4,-0.0034999999999999996,-0.0248,-0.0074,0.0031
1965-01-01,0.0354,0.027000000000000003,0.0012,-0.0144,0.0028000000000000004
1965-02-01,0.0044,0.0355,0.0011,0.0032,0.003
1965-03-01,-0.0134,0.0189,0.0103,0.0015,0.0036
1965-04-01,0.0311,0.011000000000000001,0.0066,0.0263,0.0031
1965-05-01,-0.0077,0.0011,-0.0161,0.006,0.0031
1965-06-01,-0.055099999999999996,-0.0434,0.0059,-0.0313,0.0034999999999999996
1965-07-01,0.0143,0.0089,0.022000000000000002,0.040999999999999995,0.0031
1965-08-01,0.0273,0.028399999999999998,-0.01,0.0258,0.0033
1965-09-01,0.0286,0.0064,-0.0013,0.033,0.0031
1965-10-01,0.026000000000000002,0.0252,0.015600000000000001,0.0346,0.0031
1965-11-01,-3e-4,0.046799999999999994,0.0015,0.044500000000000005,0.0034999999999999996
1965-12-01,0.0101,0.0206,0.0203,0.0012,0.0033
1966-01-01,0.0072,0.0384,0.0356,0.053899999999999997,0.0038
1966-02-01,-0.0121,0.044000000000000004,0.0033,0.045700000000000005,0.0034999999999999996
1966-03-01,-0.025099999999999997,0.009899999999999999,-0.019799999999999998,0.014199999999999999,0.0038
1966-04-01,0.021400000000000002,0.034300000000000004,-0.0046,0.06280000000000001,0.0034000000000000002
1966-05-01,-0.056600000000000004,-0.046,-0.0163,-0.047,0.0040999999999999995
1966-06-01,-0.0144,0.0103,0.005,0.0325,0.0038
1966-07-01,-0.0163,-0.0036,0.0095,-0.0134,0.0034999999999999996
1966-08-01,-0.0791,-0.0327,0.0043,-0.021400000000000002,0.0040999999999999995
1966-09-01,-0.0106,-0.0104,0.005600000000000001,-0.0184,0.004
1966-10-01,0.038599999999999995,-0.0652,0.0269,-0.0526,0.0045000000000000005
1966-11-01,0.013999999999999999,0.0424,-0.046900000000000004,0.0572,0.004
1966-12-01,0.0013,0.0197,-0.011899999999999999,0.0106,0.004
1967-01-01,0.0815,0.0832,0.0227,-0.0693,0.0043
1967-02-01,0.0078000000000000005,0.0335,-0.0222,0.0352,0.0036
1967-03-01,0.039900000000000005,0.0155,0.0037,0.015300000000000001,0.0039000000000000003
1967-04-01,0.038900000000000004,0.0063,-0.0248,0.0059,0.0032
1967-05-01,-0.0433,0.019,0.0109,0.0072,0.0033
1967-06-01,0.0241,0.0593,0.0085,0.06,0.0027
1967-07-01,0.0458,0.031200000000000002,0.0273,-0.010700000000000001,0.0031
1967-08-01,-0.0089,0.0042,0.0144,-0.0138,0.0031
1967-09-01,0.0311,0.030600000000000002,-0.025,0.0252,0.0032
1967-10-01,-0.030899999999999997,0.0146,-0.033,0.036699999999999997,0.0039000000000000003
1967-11-01,0.0037,0.0021,-0.017,0.0126,0.0036
1967-12-01,0.0305,0.057300000000000004,-0.0053,0.0325,0.0033
1968-01-01,-0.0406,0.0392,0.048,-0.047,0.004
1968-02-01,-0.0375,-0.0294,0.0128,-0.034300000000000004,0.0039000000000000003
1968-03-01,0.002,-0.0134,-0.0059,0.0323,0.0038
1968-04-01,0.09050000000000001,0.056799999999999996,-0.0113,0.0509,0.0043
1968-05-01,0.022799999999999997,0.064,0.0085,0.038,0.0045000000000000005
1968-06-01,0.0069,-0.0019,0.0073,-0.019,0.0043
1968-07-01,-0.027200000000000002,-0.013600000000000001,0.053899999999999997,-0.0088,0.0048
1968-08-01,0.0134,0.023399999999999997,0.0101,0.0189,0.0042
1968-09-01,0.0403,0.027999999999999997,0.003,-0.006500000000000001,0.0043
1968-10-01,0.0042,-0.0048,0.0286,-0.0146,0.0044
1968-11-01,0.054299999999999994,0.023399999999999997,-0.0092,0.0175,0.0042
1968-12-01,-0.0394,0.0337,-1e-4,-1e-4,0.0043
1969-01-01,-0.0125,-0.0074,0.0167,-0.0017000000000000001,0.0053
1969-02-01,-0.0584,-0.0392,0.0091,-0.0236,0.0046
1969-03-01,0.0264,-0.003,-0.0051,0.0397,0.0046
1969-04-01,0.0146,-0.0086,-3e-4,0.0113,0.0053
1969-05-01,-0.001,-0.0021,0.006999999999999999,0.017,0.0048
1969-06-01,-0.0718,-0.0537,-0.0108,-0.023,0.0051
1969-07-01,-0.07,-0.032400000000000005,0.012,0.0171,0.0053
1969-08-01,0.046799999999999994,0.009300000000000001,-0.0379,0.0217,0.005
1969-09-01,-0.0298,0.0118,-0.0327,0.0252,0.0062
1969-10-01,0.0506,0.0391,-0.0316,-0.0431,0.006
1969-11-01,-0.0379,-0.0258,-0.011899999999999999,0.0366,0.0052
1969-12-01,-0.0263,-0.0371,-0.0286,0.0496,0.0064
1970-01-01,-0.081,0.029300000000000003,0.0313,0.006,0.006
1970-02-01,0.0513,-0.0258,0.0393,0.0023,0.0062
1970-03-01,-0.0106,-0.0232,0.039900000000000005,-0.0036,0.005699999999999999
1970-04-01,-0.11,-0.061500000000000006,0.061799999999999994,-0.0077,0.005
1970-05-01,-0.0692,-0.045899999999999996,0.0333,-0.0278,0.0053
1970-06-01,-0.0579,-0.0213,0.006,0.057,0.0058
1970-07-01,0.0693,-0.005,0.009000000000000001,-0.031400000000000004,0.0052
1970-08-01,0.0449,0.0152,0.0115,-0.0655,0.0053
1970-09-01,0.0418,0.0859,-0.0547,-0.08800000000000001,0.0054
1970-10-01,-0.022799999999999997,-0.0421,0.0022,0.0942,0.0046
1970-11-01,0.046,-0.0394,0.0169,0.0273,0.0046
1970-12-01,0.0572,0.0292,0.01,-0.0223,0.0042
1971-01-01,0.0484,0.0736,0.013300000000000001,-0.06509999999999999,0.0038
1971-02-01,0.0141,0.018600000000000002,-0.0123,0.0079,0.0033
1971-03-01,0.041299999999999996,0.0262,-0.0395,-0.0141,0.003
1971-04-01,0.0315,-0.0049,0.0069,0.0141,0.0028000000000000004
1971-05-01,-0.0398,-0.0104,-0.0144,0.0086,0.0029
1971-06-01,-0.001,-0.0147,-0.0187,0.0273,0.0037
1971-07-01,-0.045,-0.0148,2e-4,-0.0235,0.004
1971-08-01,0.0379,-0.0017000000000000001,0.0263,0.0361,0.004699999999999999
1971-09-01,-0.0085,0.0051,-0.0291,0.0212,0.0037
1971-10-01,-0.044199999999999996,-0.0176,-0.0048,0.004699999999999999,0.0037
1971-11-01,-0.0046,-0.0277,-0.0168,0.0151,0.0037
1971-12-01,0.08710000000000001,0.0329,-0.004,-0.0058,0.0037
1972-01-01,0.024900000000000002,0.058499999999999996,0.022400000000000003,0.0017000000000000001,0.0029
1972-02-01,0.0287,0.013000000000000001,-0.0279,0.0254,0.0025
1972-03-01,0.0063,-0.0024,-0.0161,0.0294,0.0027
1972-04-01,0.0029,0.0011,0.0012,0.0281,0.0029
1972-05-01,0.0125,-0.0269,-0.027000000000000003,0.0329,0.003
1972-06-01,-0.024300000000000002,0.0027,-0.0248,0.019,0.0029
1972-07-01,-0.008,-0.0287,0.0066,0.0275,0.0031
1972-08-01,0.0326,-0.0403,0.0454,-0.054000000000000006,0.0029
1972-09-01,-0.011399999999999999,-0.0265,0.0046,0.0182,0.0034000000000000002
1972-10-01,0.0052,-0.0273,0.0134,0.0070999999999999995,0.004
1972-11-01,0.046,-0.012,0.048499999999999995,-0.0509,0.0037
1972-12-01,0.0062,-0.0195,-0.0219,0.0492,0.0037
1973-01-01,-0.0329,-0.0349,0.0268,0.0373,0.0044
1973-02-01,-0.048499999999999995,-0.0387,0.016,0.0216,0.0040999999999999995
1973-03-01,-0.013000000000000001,-0.0282,0.0262,0.0359,0.0046
1973-04-01,-0.056799999999999996,-0.0385,0.0541,0.0636,0.0052
1973-05-01,-0.0294,-0.063,0.0040999999999999995,0.07139999999999999,0.0051
1973-06-01,-0.015700000000000002,-0.0286,0.012,0.043,0.0051
1973-07-01,0.050499999999999996,0.0797,-0.053099999999999994,-0.1157,0.0064
1973-08-01,-0.0382,-0.0213,0.0124,0.0346,0.006999999999999999
1973-09-01,0.0475,0.0304,0.020099999999999996,-0.07,0.0068000000000000005
1973-10-01,-0.0083,-0.0045000000000000005,0.0194,0.0687,0.006500000000000001
1973-11-01,-0.1275,-0.0767,0.0387,0.0866,0.005600000000000001
1973-12-01,0.0060999999999999995,-0.0535,0.0385,0.1038,0.0064
1974-01-01,-0.0017000000000000001,0.0968,0.0602,-0.0885,0.0063
1974-02-01,-0.004699999999999999,-0.0018,0.0281,0.0032,0.0058
1974-03-01,-0.0281,0.026000000000000002,-0.0032,-0.0106,0.005600000000000001
1974-04-01,-0.0529,-0.0074,0.0085,0.021099999999999997,0.0075
1974-05-01,-0.046799999999999994,-0.0296,-0.0202,-0.0039000000000000003,0.0075
1974-06-01,-0.028300000000000002,-0.0017000000000000001,0.0077,0.023,0.006
1974-07-01,-0.0805,0.0084,0.0516,0.0311,0.006999999999999999
1974-08-01,-0.0935,-0.0073,0.0264,0.03,0.006
1974-09-01,-0.1177,0.0027,0.0558,0.0424,0.008100000000000001
1974-10-01,0.161,-0.0345,-0.0987,-0.0054,0.0051
1974-11-01,-0.0451,-0.0121,-0.002,0.0213,0.0054
1974-12-01,-0.0345,-0.0483,0.0011,0.0292,0.006999999999999999
1975-01-01,0.1366,0.1114,0.0828,-0.1382,0.0058
1975-02-01,0.0556,0.0016,-0.044500000000000005,-0.0060999999999999995,0.0043
1975-03-01,0.026600000000000002,0.0379,0.023799999999999998,-0.0204,0.0040999999999999995
1975-04-01,0.042300000000000004,-0.006500000000000001,-0.011399999999999999,0.0138,0.0044
1975-05-01,0.0519,0.0383,-0.040999999999999995,-0.0058,0.0044
1975-06-01,0.0483,0.0087,0.0138,4e-4,0.0040999999999999995
1975-07-01,-0.0659,0.027000000000000003,0.0169,0.0042,0.0048
1975-08-01,-0.0285,-0.0325,-0.0095,-0.001,0.0048
1975-09-01,-0.0426,-0.001,0.0039000000000000003,0.0040999999999999995,0.0053
1975-10-01,0.053099999999999994,-0.0403,0.0028000000000000004,-0.0016,0.005600000000000001
1975-11-01,0.0264,-0.012,0.0203,-0.0045000000000000005,0.0040999999999999995
1975-12-01,-0.016,-0.0078000000000000005,0.0169,-0.0011,0.0048
1976-01-01,0.1216,0.0481,0.0863,0.044500000000000005,0.004699999999999999
1976-02-01,0.0032,0.0706,0.0587,0.0038,0.0034000000000000002
1976-03-01,0.0232,-0.0116,-0.0012,0.0015,0.004
1976-04-01,-0.0149,-0.0011,-0.0016,0.0059,0.0042
1976-05-01,-0.0134,-0.0123,-0.013600000000000001,-0.011200000000000002,0.0037
1976-06-01,0.0405,-0.0132,0.0070999999999999995,-0.0042,0.0043
1976-07-01,-0.010700000000000001,0.0029,0.0173,-0.0013,0.004699999999999999
1976-08-01,-0.005600000000000001,-0.02,0.008100000000000001,-0.0085,0.0042
1976-09-01,0.0207,-2e-4,-0.0029,0.0022,0.0044
1976-10-01,-0.0242,0.0022,-0.0018,-0.0044,0.0040999999999999995
1976-11-01,0.0036,0.0232,0.0151,0.0291,0.004
1976-12-01,0.0565,0.030299999999999997,0.0227,0.0073,0.004
1977-01-01,-0.0405,0.047599999999999996,0.042699999999999995,0.04,0.0036
